Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
1534,7.665,2144.0543,21.501326,12.595608,0.440538
1535,7.67,2142.90977,21.506308,12.597807,0.439043
1536,7.675,2141.53633,21.511198,12.599999,0.437571
1537,7.68,2140.16289,21.515983,12.602183,0.436127
1538,7.685,2139.47617,21.520701,12.60436,0.434699
1539,7.69,2137.64492,21.525392,12.60653,0.433275
1540,7.695,2135.92812,21.529955,12.608693,0.431887
1541,7.7,2133.63905,21.534404,12.610849,0.430529
1542,7.705,2132.26561,21.538864,12.612998,0.429164
1543,7.71,2131.23553,21.543297,12.61514,0.427803
1544,7.715,2131.00662,21.547704,12.617276,0.426446
1545,7.72,2130.3199,21.552059,12.619405,0.425101
1546,7.725,2129.40428,21.556426,12.621527,0.423748
1547,7.73,2130.091,21.560913,12.623642,0.422351
1548,7.735,2129.74764,21.565494,12.62575,0.420919
1549,7.74,2129.63318,21.57006,12.627851,0.419487
1550,7.745,2128.83201,21.57455,12.629945,0.418075
1551,7.75,2126.8863,21.579013,12.632032,0.416667
1552,7.755,2124.9406,21.583449,12.634112,0.415262
1553,7.76,2122.99489,21.587786,12.636185,0.413885
1554,7.765,2120.70582,21.592049,12.638251,0.412528
1555,7.77,2117.95894,21.596251,12.64031,0.411187
1556,7.775,2115.21206,21.600368,12.642363,0.409869
1557,7.78,2112.80854,21.60446,12.644409,0.408555
1558,7.785,2110.63393,21.60855,12.646448,0.407237
1559,7.79,2108.57377,21.612698,12.648481,0.405896
1560,7.795,2107.31478,21.616878,12.650507,0.404539
1561,7.8,2106.2847,21.62101,12.652527,0.403194
1562,7.805,2105.36908,21.625151,12.654539,0.40184
1563,7.81,2103.99564,21.629336,12.656545,0.400468
1564,7.815,2103.30892,21.633576,12.658544,0.399071
1565,7.82,2101.82102,21.637824,12.660536,0.397667
1566,7.825,2100.33313,21.642,12.662521,0.396282
1567,7.83,2098.61633,21.646127,12.664499,0.394909
1568,7.835,2095.755,21.650252,12.66647,0.393532
1569,7.84,2093.00812,21.654361,12.668434,0.392155
1570,7.845,2090.71905,21.658434,12.670391,0.390786
1571,7.85,2088.31553,21.662448,12.672342,0.389433
1572,7.855,2085.6831,21.66638,12.674286,0.388104
1573,7.86,2083.39404,21.670332,12.676223,0.386762
1574,7.865,2081.79169,21.674327,12.678153,0.385401
1575,7.87,2079.96044,21.678329,12.680077,0.384032
1576,7.875,2079.15926,21.682318,12.681993,0.382663
1577,7.88,2078.47254,21.686314,12.683903,0.381286
1578,7.885,2076.8702,21.69035,12.685806,0.37989
1579,7.89,2075.03894,21.694416,12.687702,0.378478
1580,7.895,2073.32214,21.69851,12.689591,0.377049
1581,7.9,2070.80417,21.702566,12.691473,0.375629
1582,7.905,2068.40065,21.706586,12.693347,0.374217
1583,7.91,2065.88268,21.710548,12.695215,0.372821
1584,7.915,2063.25025,21.714462,12.697076,0.371436
1585,7.92,2059.81665,21.71832,12.698929,0.370067
1586,7.925,2057.18422,21.72212,12.700776,0.368714
1587,7.93,2055.00961,21.725917,12.702616,0.367356
1588,7.935,2053.17836,21.729753,12.70445,0.36598
1589,7.94,2051.23265,21.733564,12.706276,0.364607
1590,7.945,2049.17249,21.737319,12.708096,0.36325
1591,7.95,2048.94358,21.741091,12.709909,0.361881
1592,7.955,2048.14241,21.744869,12.711715,0.360504
1593,7.96,2047.22678,21.748665,12.713514,0.359115
1594,7.965,2045.9678,21.752487,12.715306,0.357711
1595,7.97,2044.59436,21.756284,12.717091,0.35631
1596,7.975,2043.90764,21.760035,12.718869,0.354922
1597,7.98,2042.41974,21.763832,12.72064,0.353509
1598,7.985,2040.35958,21.767615,12.722404,0.352097
1599,7.99,2037.72716,21.771342,12.724161,0.350701
1600,7.995,2035.8959,21.775004,12.725911,0.349324
1601,8,2034.52246,21.778561,12.727654,0.347982
1602,8.005,2033.14902,21.782104,12.729391,0.346641
1603,8.01,2031.77558,21.785633,12.731121,0.3453
1604,8.015,2031.08886,21.789099,12.732844,0.343978
1605,8.02,2030.85996,21.792522,12.734561,0.342668
1606,8.025,2030.85996,21.795923,12.736271,0.341362
1607,8.03,2031.08886,21.799339,12.737974,0.340044
1608,8.035,2031.54668,21.802772,12.739671,0.338715
1609,8.04,2031.66113,21.806181,12.741361,0.337389
1610,8.045,2031.54668,21.809597,12.743045,0.336056
1611,8.05,2030.63105,21.812999,12.744722,0.334722
1612,8.055,2029.94433,21.816359,12.746392,0.3334
1613,8.06,2029.0287,21.819686,12.748056,0.332087
1614,8.065,2027.76972,21.822981,12.749713,0.330781
1615,8.07,2025.82401,21.826272,12.751364,0.329471
1616,8.075,2023.8783,21.829541,12.753008,0.328165
1617,8.08,2022.1615,21.832788,12.754645,0.326863
1618,8.085,2020.90252,21.835984,12.756276,0.325577
1619,8.09,2019.30017,21.83913,12.757901,0.324306
1620,8.095,2017.81228,21.842291,12.759519,0.323024
1621,8.1,2016.32438,21.84544,12.761131,0.321741
1622,8.105,2015.52321,21.848577,12.762737,0.320459
1623,8.11,2014.83649,21.851719,12.764336,0.319169
1624,8.115,2014.03532,21.854895,12.765929,0.317859
1625,8.12,2012.66188,21.858058,12.767515,0.316549
1626,8.125,2011.05953,21.861207,12.769094,0.315239
1627,8.13,2009.45718,21.864389,12.770667,0.31391
1628,8.135,2007.51148,21.867503,12.772233,0.312604
1629,8.14,2005.33686,21.870533,12.773793,0.311329
1630,8.145,2003.16225,21.873549,12.775346,0.310055
1631,8.15,2000.30092,21.876581,12.776894,0.308769
1632,8.155,1998.46966,21.879617,12.778434,0.307475
1633,8.16,1995.72278,21.882658,12.779968,0.306173
1634,8.165,1994.00598,21.885678,12.781496,0.304875
1635,8.17,1992.06028,21.888641,12.783017,0.303596
1636,8.175,1990.45793,21.891609,12.784532,0.30231
1637,8.18,1989.19894,21.894608,12.78604,0.301004
1638,8.185,1988.28332,21.897594,12.787542,0.299698
1639,8.19,1986.22316,21.90055,12.789037,0.2984
1640,8.195,1985.07862,21.903467,12.790526,0.297114
1641,8.2,1983.24737,21.906422,12.792008,0.295804
1642,8.205,1981.64502,21.909391,12.793484,0.294482
1643,8.21,1979.81377,21.912312,12.794953,0.293176
1644,8.215,1977.5247,21.915178,12.796416,0.29189
1645,8.22,1974.89228,21.917989,12.797872,0.290623
1646,8.225,1972.71766,21.920805,12.799322,0.289349
1647,8.23,1970.31414,21.923617,12.800765,0.288071
1648,8.235,1967.33836,21.926408,12.802203,0.286796
1649,8.24,1964.47702,21.929178,12.803633,0.285526
1650,8.245,1961.61569,21.931953,12.805058,0.284247
1651,8.25,1959.66998,21.934764,12.806476,0.282945
1652,8.255,1958.29654,21.937587,12.807887,0.281632
1653,8.26,1956.23638,21.940388,12.809292,0.280322
1654,8.265,1954.51958,21.943168,12.810691,0.279016
1655,8.27,1952.80278,21.945976,12.812082,0.27769
1656,8.275,1951.42934,21.948786,12.813467,0.276357
1657,8.28,1950.28481,21.951566,12.814846,0.275031
1658,8.285,1948.45356,21.954357,12.816218,0.273694
1659,8.29,1946.73676,21.957135,12.817583,0.272356
1660,8.295,1945.13441,21.959906,12.818941,0.271015
1661,8.3,1943.07425,21.962625,12.820293,0.269693
1662,8.305,1941.4719,21.965269,12.821638,0.268403
1663,8.31,1939.5262,21.967915,12.822977,0.267105
1664,8.315,1937.8094,21.970549,12.824309,0.265807
1665,8.32,1936.66486,21.973147,12.825635,0.264521
1666,8.325,1934.94806,21.975701,12.826955,0.26325
1667,8.33,1933.46017,21.978221,12.828268,0.261991
1668,8.335,1932.43009,21.980751,12.829574,0.260721
1669,8.34,1931.97228,21.983284,12.830875,0.259442
1670,8.345,1931.51446,21.98579,12.832169,0.258172
1671,8.35,1930.14102,21.988276,12.833457,0.256905
1672,8.355,1928.76758,21.990764,12.834738,0.255631
1673,8.36,1926.82188,21.993248,12.836013,0.254353
1674,8.365,1925.33398,21.995741,12.837281,0.253062
1675,8.37,1923.61718,21.998214,12.838544,0.251776
1676,8.375,1922.24374,22.000638,12.839799,0.25051
1677,8.38,1920.29804,22.003035,12.841049,0.249251
1678,8.385,1918.12342,22.005413,12.842292,0.247996
1679,8.39,1916.63553,22.00778,12.843529,0.246742
1680,8.395,1915.491,22.010148,12.844759,0.245479
1681,8.4,1914.0031,22.01249,12.845983,0.244224
1682,8.405,1912.51521,22.014828,12.847201,0.242966
1683,8.41,1910.68396,22.017146,12.848413,0.241711
1684,8.415,1908.73825,22.019431,12.849619,0.240468
1685,8.42,1906.907,22.021732,12.850818,0.239209
1686,8.425,1905.1902,22.024001,12.852011,0.237962
1687,8.43,1902.90113,22.026271,12.853197,0.236708
1688,8.435,1900.61206,22.028577,12.854378,0.235425
1689,8.44,1898.09409,22.030857,12.855552,0.234151
1690,8.445,1895.34721,22.033104,12.856719,0.232888
1691,8.45,1892.82924,22.035326,12.85788,0.231634
1692,8.455,1889.739,22.037529,12.859036,0.230383
1693,8.46,1886.99212,22.039733,12.860184,0.229124
1694,8.465,1884.13078,22.041906,12.861327,0.227877
1695,8.47,1882.29953,22.044047,12.862463,0.226642
1696,8.475,1880.35382,22.046176,12.863593,0.225407
1697,8.48,1878.52257,22.048288,12.864717,0.224176
1698,8.485,1876.46241,22.050381,12.865835,0.222949
1699,8.49,1874.05889,22.052437,12.866947,0.221738
1700,8.495,1872.11318,22.054463,12.868052,0.220538
1701,8.5,1869.93857,22.056497,12.869152,0.219327
1702,8.505,1867.53505,22.058545,12.870246,0.218099
1703,8.51,1864.90262,22.060575,12.871333,0.216876
1704,8.515,1862.2702,22.062575,12.872414,0.215665
1705,8.52,1859.40886,22.064551,12.87349,0.214461
1706,8.525,1855.97526,22.066517,12.874559,0.213258
1707,8.53,1853.11393,22.068496,12.875622,0.212038
1708,8.535,1850.02369,22.070457,12.876679,0.210823
1709,8.54,1847.0479,22.072395,12.877731,0.209616
1710,8.545,1844.07212,22.074328,12.878776,0.208404
1711,8.55,1840.40961,22.076244,12.879815,0.207197
1712,8.555,1838.12054,22.078148,12.880848,0.205989
1713,8.56,1836.28929,22.08003,12.881874,0.20479
1714,8.565,1833.65686,22.081883,12.882895,0.203602
1715,8.57,1830.90998,22.083754,12.88391,0.202394
1716,8.575,1828.73537,22.08562,12.884919,0.201183
1717,8.58,1826.4463,22.087452,12.885922,0.199987
1718,8.585,1824.38614,22.089302,12.886919,0.198772
1719,8.59,1821.75372,22.091168,12.88791,0.197537
1720,8.595,1819.00684,22.093029,12.888895,0.196298
1721,8.6,1816.60332,22.09485,12.889873,0.195079
1722,8.605,1814.4287,22.096615,12.890845,0.193891
1723,8.61,1811.91073,22.098342,12.891812,0.192723
1724,8.615,1809.0494,22.100063,12.892773,0.191551
1725,8.62,1805.6158,22.101812,12.893727,0.190351
1726,8.625,1803.44118,22.103556,12.894676,0.189148
1727,8.63,1801.38102,22.105278,12.895619,0.187952
1728,8.635,1799.32086,22.106978,12.896556,0.186764
1729,8.64,1797.0318,22.108657,12.897487,0.185584
1730,8.645,1794.74273,22.11033,12.898412,0.184401
1731,8.65,1792.45366,22.111993,12.899331,0.183217
1732,8.655,1790.50796,22.113645,12.900244,0.182033
1733,8.66,1788.10444,22.115281,12.901151,0.180853
1734,8.665,1786.50209,22.116896,12.902052,0.179681
1735,8.67,1783.98412,22.118495,12.902948,0.178513
1736,8.675,1781.5806,22.120069,12.903837,0.177357
1737,8.68,1779.29153,22.121622,12.904721,0.176208
1738,8.685,1777.11692,22.123165,12.905599,0.17506
1739,8.69,1774.48449,22.124688,12.906472,0.173919
1740,8.695,1772.19542,22.126171,12.907339,0.172803
1741,8.7,1770.02081,22.127629,12.9082,0.171698
1742,8.705,1767.61729,22.129093,12.909056,0.170581
1743,8.71,1764.98486,22.130552,12.909906,0.16946
1744,8.715,1762.6958,22.131992,12.91075,0.168347
1745,8.72,1760.75009,22.133437,12.911589,0.167222
1746,8.725,1758.23212,22.134887,12.912423,0.166086
1747,8.73,1756.40086,22.136336,12.91325,0.164941
1748,8.735,1754.3407,22.137776,12.914072,0.163797
1749,8.74,1752.16609,22.139177,12.914888,0.162676
1750,8.745,1749.76257,22.140568,12.915699,0.161555
1751,8.75,1747.01569,22.141969,12.916504,0.160419
1752,8.755,1744.15436,22.143368,12.917303,0.159274
1753,8.76,1741.52193,22.144753,12.918096,0.158134
1754,8.765,1738.6606,22.146115,12.918884,0.157005
1755,8.77,1736.37153,22.147453,12.919666,0.155888
1756,8.775,1734.19692,22.148773,12.920443,0.154779
1757,8.78,1731.56449,22.150092,12.921214,0.153662
1758,8.785,1728.47425,22.151406,12.92198,0.152541
1759,8.79,1726.07073,22.152719,12.92274,0.151413
1760,8.795,1723.78166,22.154027,12.923494,0.15028
1761,8.8,1721.14924,22.155304,12.924242,0.149167
1762,8.805,1718.51681,22.156575,12.924985,0.14805
1763,8.81,1715.76993,22.157871,12.925723,0.146902
1764,8.815,1713.48086,22.159152,12.926455,0.145757
1765,8.82,1710.84844,22.16039,12.927181,0.144644
1766,8.825,1707.30038,22.161622,12.927901,0.143528
1767,8.83,1704.78241,22.162845,12.928616,0.142411
1768,8.835,1702.03553,22.164051,12.929325,0.141302
1769,8.84,1698.60193,22.165247,12.930029,0.140193
1770,8.845,1695.7406,22.166417,12.930727,0.139099
1771,8.85,1692.5359,22.167578,12.93142,0.138006
1772,8.855,1689.56012,22.168746,12.932107,0.136897
1773,8.86,1686.46988,22.169908,12.932789,0.135784
1774,8.865,1683.9519,22.171042,12.933465,0.134691
1775,8.87,1680.97612,22.172147,12.934136,0.133618
1776,8.875,1678.11478,22.173262,12.934801,0.132524
1777,8.88,1675.139,22.174395,12.935461,0.131404
1778,8.885,1672.27766,22.175514,12.936115,0.130287
1779,8.89,1669.53078,22.176612,12.936764,0.129182
1780,8.895,1666.89836,22.177694,12.937407,0.128084
1781,8.9,1664.03702,22.178774,12.938045,0.126979
1782,8.905,1661.4046,22.179848,12.938677,0.12587
1783,8.91,1658.54326,22.180913,12.939303,0.124761
1784,8.915,1655.45302,22.181975,12.939924,0.123644
1785,8.92,1652.01942,22.183014,12.94054,0.122543
1786,8.925,1648.92918,22.184033,12.94115,0.121454
1787,8.93,1646.29676,22.185039,12.941754,0.120369
1788,8.935,1643.89324,22.18605,12.942353,0.119268
1789,8.94,1641.37526,22.187066,12.942947,0.118151
1790,8.945,1638.97174,22.188062,12.943535,0.117046
1791,8.95,1636.79713,22.189052,12.944117,0.115937
1792,8.955,1634.27916,22.190022,12.944694,0.114839
1793,8.96,1631.99009,22.190967,12.945266,0.113762
1794,8.965,1630.27329,22.191912,12.945832,0.112673
1795,8.97,1628.55649,22.192858,12.946393,0.111572
1796,8.975,1626.26742,22.193779,12.946948,0.11049
1797,8.98,1623.63499,22.194694,12.947497,0.109405
1798,8.985,1621.00257,22.19561,12.948042,0.108308
1799,8.99,1618.37014,22.196504,12.948581,0.107226
1800,8.995,1616.08107,22.197367,12.949114,0.106172
1801,9,1614.24982,22.198198,12.949642,0.10515
1802,9.005,1612.64747,22.199017,12.950166,0.104132
1803,9.01,1610.70177,22.199844,12.950684,0.103094
1804,9.015,1608.64161,22.200659,12.951197,0.102059
1805,9.02,1606.6959,22.201466,12.951704,0.101025
1806,9.025,1604.63574,22.202276,12.952207,0.099975
1807,9.03,1602.80449,22.20307,12.952704,0.098937
1808,9.035,1600.51542,22.203843,12.953196,0.097915
1809,9.04,1598.56971,22.204612,12.953683,0.096889
1810,9.045,1596.16619,22.205386,12.954165,0.095843
1811,9.05,1594.33494,22.206149,12.954642,0.094801
1812,9.055,1592.61814,22.206893,12.955113,0.093774
1813,9.06,1590.32907,22.207626,12.955579,0.092752
1814,9.065,1587.58219,22.208354,12.956041,0.091726
1815,9.07,1585.17867,22.209068,12.956497,0.090707
1816,9.075,1583.00406,22.209759,12.956948,0.089713
1817,9.08,1580.48609,22.210447,12.957394,0.08871
1818,9.085,1578.88374,22.211136,12.957835,0.087695
1819,9.09,1577.16694,22.211808,12.958271,0.086693
1820,9.095,1575.33569,22.212483,12.958702,0.085674
1821,9.1,1573.50443,22.213158,12.959127,0.084644
1822,9.105,1571.55873,22.213809,12.959548,0.083638
1823,9.11,1568.9263,22.214437,12.959964,0.082659
1824,9.115,1566.75169,22.215054,12.960375,0.081684
1825,9.12,1564.57707,22.215669,12.960781,0.080701
1826,9.125,1562.74582,22.216285,12.961182,0.079702
1827,9.13,1559.99894,22.216896,12.961578,0.078699
1828,9.135,1556.79425,22.217495,12.961969,0.077704
1829,9.14,1553.93291,22.218087,12.962355,0.07671
1830,9.145,1550.95713,22.21867,12.962736,0.075715
1831,9.15,1548.21025,22.219246,12.963112,0.07472
1832,9.155,1545.46337,22.219815,12.963483,0.073725
1833,9.16,1542.71649,22.220376,12.963849,0.072731
1834,9.165,1540.08406,22.220918,12.96421,0.071756
1835,9.17,1536.99382,22.22144,12.964567,0.070808
1836,9.175,1534.24694,22.221952,12.964918,0.069864
1837,9.18,1531.61451,22.222465,12.965265,0.068905
1838,9.185,1529.55435,22.222979,12.965607,0.06793
1839,9.19,1526.46411,22.223488,12.965945,0.066951
1840,9.195,1523.14497,22.223985,12.966277,0.06598
1841,9.2,1519.94027,22.22447,12.966605,0.065021
1842,9.205,1516.16331,22.22494,12.966927,0.064077
1843,9.21,1513.41643,22.225407,12.967245,0.063126
1844,9.215,1510.5551,22.225881,12.967558,0.062143
1845,9.22,1507.35041,22.226353,12.967867,0.061148
1846,9.225,1504.71798,22.226814,12.96817,0.060161
1847,9.23,1502.08555,22.227259,12.968468,0.059194
1848,9.235,1499.33867,22.227695,12.968762,0.058231
1849,9.24,1496.93515,22.228124,12.969051,0.057267
1850,9.245,1494.53163,22.228541,12.969335,0.056316
1851,9.25,1492.47147,22.228962,12.969614,0.055337
1852,9.255,1490.64022,22.229391,12.969888,0.054318
1853,9.26,1488.69451,22.229814,12.970157,0.053296
1854,9.265,1485.83318,22.230222,12.970421,0.052293
1855,9.27,1483.65857,22.230617,12.97068,0.051303
1856,9.275,1481.48395,22.231,12.970934,0.050324
1857,9.28,1478.96598,22.231375,12.971183,0.049349
1858,9.285,1476.90582,22.231742,12.971427,0.048374
1859,9.29,1474.84566,22.232102,12.971667,0.047398
1860,9.295,1472.55659,22.232456,12.971901,0.046419
1861,9.3,1470.03862,22.232805,12.972131,0.045433
1862,9.305,1468.20737,22.233147,12.972356,0.044442
1863,9.31,1466.37611,22.233479,12.972575,0.043463
1864,9.315,1464.43041,22.233802,12.97279,0.042488
1865,9.32,1462.59915,22.234115,12.973,0.04152
1866,9.325,1461.11126,22.234418,12.973206,0.040565
1867,9.33,1459.62337,22.234713,12.973406,0.03961
1868,9.335,1457.90657,22.235007,12.973602,0.038635
1869,9.34,1455.96086,22.235299,12.973792,0.03764
1870,9.345,1454.58742,22.235581,12.973978,0.036653
1871,9.35,1452.52726,22.235851,12.974159,0.035686
1872,9.355,1450.35265,22.236113,12.974335,0.034722
1873,9.36,1448.29249,22.236364,12.974506,0.033771
1874,9.365,1446.69014,22.236607,12.974673,0.032824
1875,9.37,1444.97334,22.236843,12.974834,0.03188
1876,9.375,1443.14209,22.23707,12.974991,0.030944
1877,9.38,1440.96747,22.23729,12.975144,0.030009
1878,9.385,1439.47958,22.237499,12.975292,0.029093
1879,9.39,1438.10614,22.237701,12.975435,0.028185
1880,9.395,1436.84715,22.237895,12.975573,0.02728
1881,9.4,1434.90145,22.238081,12.975708,0.02638
1882,9.405,1432.84129,22.238265,12.975837,0.025464
1883,9.41,1431.12449,22.238443,12.975962,0.024544
1884,9.415,1429.06433,22.238615,12.976083,0.02362
1885,9.42,1427.57643,22.238779,12.976198,0.0227
1886,9.425,1426.4319,22.238934,12.97631,0.0218
1887,9.43,1425.17291,22.239083,12.976416,0.020896
1888,9.435,1423.34166,22.239229,12.976519,0.019972
1889,9.44,1420.93814,22.239369,12.976616,0.019048
1890,9.445,1418.87798,22.239498,12.976709,0.018152
1891,9.45,1416.58891,22.239618,12.976798,0.017271
1892,9.455,1414.98657,22.239732,12.976882,0.016403
1893,9.46,1413.84203,22.23984,12.976962,0.01553
1894,9.465,1412.01078,22.239943,12.977037,0.014646
1895,9.47,1409.60726,22.24004,12.977108,0.013765
1896,9.475,1407.20374,22.240133,12.977175,0.012865
1897,9.48,1404.91467,22.240219,12.977237,0.011965
1898,9.485,1403.19787,22.240299,12.977294,0.011064
1899,9.49,1401.02326,22.240375,12.977347,0.010144
1900,9.495,1399.42091,22.240443,12.977396,0.009228
1901,9.5,1397.81857,22.240505,12.97744,0.008328
1902,9.505,1395.30059,22.240559,12.977479,0.00744
1903,9.51,1392.55371,22.240607,12.977514,0.006551
1904,9.515,1390.3791,22.240648,12.977545,0.005679
1905,9.52,1388.09003,22.240683,12.977571,0.004818
1906,9.525,1385.91542,22.240713,12.977593,0.003933
1907,9.53,1383.85526,22.240737,12.97761,0.003045
1908,9.535,1381.56619,22.240755,12.977623,0.002164
1909,9.54,1379.62049,22.240767,12.977632,0.001284
1910,9.545,1377.67478,22.240773,12.977636,0.000407
1911,9.55,1375.50017,22.240772,12.977636,-0.000473
1912,9.555,1373.44001,22.240766,12.977631,-0.001366
1913,9.56,1371.26539,22.240753,12.977622,-0.002266
1914,9.565,1369.09078,22.240735,12.977609,-0.003158
1915,9.57,1366.80171,22.24071,12.977591,-0.004055
1916,9.575,1364.74155,22.240678,12.977568,-0.004959
1917,9.58,1362.68139,22.240641,12.977541,-0.005851
1918,9.585,1360.39233,22.240597,12.97751,-0.006743
1919,9.59,1357.87435,22.240548,12.977474,-0.007632
1920,9.595,1354.78411,22.240492,12.977433,-0.00852
1921,9.6,1352.15169,22.24043,12.977389,-0.00942
1922,9.605,1349.86262,22.240362,12.977339,-0.010305
1923,9.61,1347.68801,22.240291,12.977286,-0.011166
1924,9.615,1345.97121,22.240214,12.977228,-0.012019
1925,9.62,1344.0255,22.240131,12.977165,-0.01288
1926,9.625,1342.3087,22.240042,12.977099,-0.01374
1927,9.63,1340.47745,22.239947,12.977028,-0.014601
1928,9.635,1338.64619,22.239845,12.976953,-0.015478
1929,9.64,1337.50166,22.239735,12.976873,-0.016374
1930,9.645,1336.35713,22.239617,12.976789,-0.017278
1931,9.65,1334.98369,22.239496,12.9767,-0.018163
1932,9.655,1333.7247,22.239372,12.976607,-0.01902
1933,9.66,1332.35126,22.239242,12.97651,-0.019885
1934,9.665,1330.86337,22.239105,12.976409,-0.020749
1935,9.67,1328.68875,22.238965,12.976303,-0.021602
1936,9.675,1327.31531,22.238819,12.976193,-0.022459
1937,9.68,1325.82742,22.238666,12.976078,-0.02332
1938,9.685,1324.33953,22.238509,12.975959,-0.024173
1939,9.69,1322.16491,22.23835,12.975836,-0.025002
1940,9.695,1320.33366,22.238187,12.975709,-0.025828
1941,9.7,1319.41803,22.23802,12.975578,-0.026649
1942,9.705,1318.15905,22.237846,12.975443,-0.027475
1943,9.71,1317.01451,22.237662,12.975303,-0.028324
1944,9.715,1315.52662,22.237473,12.97516,-0.029173
1945,9.72,1314.49654,22.237281,12.975012,-0.03001
1946,9.725,1313.46646,22.237084,12.97486,-0.030839
1947,9.73,1311.17739,22.236884,12.974703,-0.031665
1948,9.735,1309.11723,22.236677,12.974543,-0.032494
1949,9.74,1306.71371,22.236465,12.974378,-0.033323
1950,9.745,1304.76801,22.236247,12.97421,-0.034157
1951,9.75,1302.8223,22.236021,12.974037,-0.034998
1952,9.755,1301.33441,22.235791,12.97386,-0.035835
1953,9.76,1299.84651,22.235555,12.973678,-0.036672
1954,9.765,1298.35862,22.235309,12.973493,-0.037525
1955,9.77,1296.87073,22.235059,12.973303,-0.038374
1956,9.775,1294.92502,22.234807,12.973109,-0.039211
1957,9.78,1292.75041,22.234551,12.972911,-0.040045
1958,9.785,1291.03361,22.234291,12.972709,-0.04087
1959,9.79,1288.97345,22.234025,12.972502,-0.041699
1960,9.795,1287.02774,22.23375,12.972292,-0.04254
1961,9.8,1284.96758,22.23347,12.972077,-0.043378
1962,9.805,1282.79297,22.233184,12.971858,-0.044219
1963,9.81,1280.61835,22.232892,12.971635,-0.045064
1964,9.815,1278.67265,22.232598,12.971407,-0.045893
1965,9.82,1276.38358,22.232303,12.971176,-0.046715
1966,9.825,1273.86561,22.232003,12.97094,-0.047532
1967,9.83,1271.11873,22.2317,12.970701,-0.048346
1968,9.835,1268.71521,22.231394,12.970457,-0.049151
1969,9.84,1265.96833,22.231082,12.970209,-0.049961
1970,9.845,1263.45035,22.230767,12.969957,-0.050763
1971,9.85,1261.04683,22.230453,12.969701,-0.051553
1972,9.855,1258.29995,22.23013,12.969442,-0.052351
1973,9.86,1256.69761,22.229797,12.969178,-0.05316
1974,9.865,1254.7519,22.229457,12.96891,-0.053978
1975,9.87,1252.80619,22.229109,12.968638,-0.054799
1976,9.875,1250.86049,22.228758,12.968362,-0.055617
1977,9.88,1249.02923,22.228404,12.968082,-0.05643
1978,9.885,1247.19798,22.228046,12.967798,-0.05724
1979,9.89,1244.90891,22.227681,12.967509,-0.058054
1980,9.895,1241.93313,22.227304,12.967217,-0.058883
1981,9.9,1238.95734,22.226927,12.966921,-0.0597
1982,9.905,1236.55382,22.226548,12.96662,-0.06051
1983,9.91,1234.49366,22.226158,12.966316,-0.061335
1984,9.915,1231.86123,22.225763,12.966007,-0.062157
1985,9.92,1229.80107,22.225375,12.965694,-0.062955
1986,9.925,1227.62646,22.224981,12.965377,-0.063753
1987,9.93,1225.5663,22.224581,12.965057,-0.064554
1988,9.935,1223.39169,22.224175,12.964732,-0.065356
1989,9.94,1221.67489,22.223766,12.964403,-0.066154
1990,9.945,1220.18699,22.223359,12.96407,-0.06694
1991,9.95,1218.58465,22.222938,12.963734,-0.067742
1992,9.955,1216.9823,22.222511,12.963393,-0.068547
1993,9.96,1214.69323,22.222089,12.963048,-0.069333
1994,9.965,1212.06081,22.221664,12.962699,-0.070115
1995,9.97,1209.88619,22.221225,12.962347,-0.070913
1996,9.975,1207.82603,22.220776,12.96199,-0.071723
1997,9.98,1205.99478,22.220334,12.96163,-0.072509
1998,9.985,1203.82017,22.219907,12.961265,-0.07326
1999,9.99,1201.76001,22.219477,12.960897,-0.074006
2000,9.995,1200.04321,22.21903,12.960525,-0.074776
2001,10,1197.98305,22.218571,12.960149,-0.075558
2002,10.005,1196.3807,22.218108,12.95977,-0.076341
2003,10.01,1194.54945,22.217638,12.959386,-0.077127
2004,10.015,1192.48929,22.217163,12.958998,-0.077913
2005,10.02,1190.31467,22.216693,12.958607,-0.078683
2006,10.025,1188.14006,22.216233,12.958212,-0.079425
2007,10.03,1185.62209,22.21577,12.957813,-0.080168
2008,10.035,1183.56193,22.215295,12.95741,-0.080923
2009,10.04,1181.15841,22.214818,12.957003,-0.081673
2010,10.045,1178.98379,22.214341,12.956593,-0.082416
2011,10.05,1176.69473,22.213863,12.956179,-0.083155
2012,10.055,1174.63457,22.213383,12.955762,-0.083889
2013,10.06,1172.11659,22.212893,12.95534,-0.084632
2014,10.065,1169.82753,22.212389,12.954915,-0.085391
2015,10.07,1167.30955,22.211889,12.954486,-0.086137
2016,10.075,1164.67713,22.211394,12.954054,-0.086868
2017,10.08,1162.38806,22.2109,12.953618,-0.087591
2018,10.085,1160.44235,22.210407,12.953178,-0.088306
2019,10.09,1158.38219,22.20991,12.952735,-0.089021
2020,10.095,1155.97867,22.209414,12.952288,-0.089728
2021,10.1,1154.49078,22.208906,12.951837,-0.090447
2022,10.105,1152.43062,22.208392,12.951383,-0.09117
2023,10.11,1150.14155,22.207865,12.950926,-0.091905
2024,10.115,1147.96694,22.207332,12.950464,-0.092644
2025,10.12,1145.67787,22.206808,12.949999,-0.093363
2026,10.125,1142.93099,22.206274,12.949531,-0.09409
2027,10.13,1140.52747,22.205734,12.949058,-0.094821
