Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
1042,5.205,2444.60876,17.878197,10.116504,1.064463
1043,5.21,2444.15095,17.892613,10.121822,1.062665
1044,5.215,2442.43415,17.906851,10.12713,1.060886
1045,5.22,2438.88609,17.920881,10.132431,1.059131
1046,5.225,2434.19351,17.934644,10.137722,1.057408
1047,5.23,2428.47084,17.947987,10.143005,1.055736
1048,5.235,2422.74817,17.961036,10.148279,1.054099
1049,5.24,2417.36887,17.973699,10.153546,1.052509
1050,5.245,2413.363,17.985705,10.158805,1.051002
1051,5.25,2411.76065,17.997148,10.164056,1.049567
1052,5.255,2413.13409,18.008636,10.1693,1.048123
1053,5.26,2415.65207,18.020592,10.174537,1.046616
1054,5.265,2419.54348,18.033195,10.179766,1.045022
1055,5.27,2422.86263,18.046653,10.184987,1.043315
1056,5.275,2426.63959,18.060571,10.190199,1.041544
1057,5.28,2429.38647,18.074796,10.195402,1.03973
1058,5.285,2430.75991,18.089266,10.200596,1.03788
1059,5.29,2431.78999,18.104069,10.205781,1.035984
1060,5.295,2430.41655,18.118965,10.210956,1.034071
1061,5.3,2427.78412,18.133506,10.216122,1.032202
1062,5.305,2423.32044,18.147484,10.221278,1.030404
1063,5.31,2418.5134,18.160487,10.226426,1.028731
1064,5.315,2415.42316,18.172489,10.231566,1.027189
1065,5.32,2414.39308,18.18394,10.236698,1.025718
1066,5.325,2415.0798,18.195373,10.241823,1.024246
1067,5.33,2417.59777,18.206939,10.246941,1.022755
1068,5.335,2421.26028,18.218812,10.252051,1.021221
1069,5.34,2424.35052,18.231403,10.257153,1.019588
1070,5.345,2428.24193,18.244651,10.262246,1.017865
1071,5.35,2433.39233,18.258259,10.267331,1.01609
1072,5.355,2438.08492,18.272106,10.272407,1.01428
1073,5.36,2441.63297,18.286163,10.277474,1.012438
1074,5.365,2443.92204,18.300399,10.282531,1.010569
1075,5.37,2444.72321,18.31458,10.28758,1.008704
1076,5.375,2442.77751,18.328298,10.292619,1.006898
1077,5.38,2440.25953,18.341381,10.297649,1.005174
1078,5.385,2437.51265,18.353688,10.302671,1.003553
1079,5.39,2435.33804,18.365165,10.307685,1.002042
1080,5.395,2433.73569,18.376103,10.312691,1.000603
1081,5.4,2433.62124,18.386911,10.317691,0.999178
1082,5.405,2434.99468,18.398019,10.322683,0.997711
1083,5.41,2437.28375,18.409573,10.327668,0.996181
1084,5.415,2440.71735,18.421424,10.332645,0.994607
1085,5.42,2444.37985,18.433401,10.337614,0.993013
1086,5.425,2447.01228,18.44553,10.342575,0.991396
1087,5.43,2449.98807,18.458211,10.347527,0.9897
1088,5.435,2452.62049,18.471327,10.352472,0.987941
1089,5.44,2453.42167,18.484392,10.357407,0.986186
1090,5.445,2452.39159,18.497178,10.362333,0.984467
1091,5.45,2449.75916,18.509543,10.367252,0.982803
1092,5.455,2446.78337,18.521293,10.372162,0.981221
1093,5.46,2442.5486,18.532174,10.377064,0.979757
1094,5.465,2439.68726,18.542417,10.381959,0.978381
1095,5.47,2437.6271,18.552532,10.386848,0.977019
1096,5.475,2437.16929,18.562662,10.39173,0.975654
1097,5.48,2437.97046,18.573002,10.396604,0.974258
1098,5.485,2439.3439,18.583749,10.401472,0.972802
1099,5.49,2440.71734,18.594845,10.406332,0.971295
1100,5.495,2443.00641,18.606316,10.411185,0.969734
1101,5.5,2446.32556,18.618161,10.41603,0.968116
1102,5.505,2450.33142,18.630544,10.420866,0.966421
1103,5.51,2452.27713,18.643407,10.425694,0.964654
1104,5.515,2453.42166,18.65647,10.430512,0.962855
1105,5.52,2451.70486,18.669286,10.435322,0.961089
1106,5.525,2447.9279,18.681497,10.440123,0.959405
1107,5.53,2443.57868,18.693077,10.444916,0.957807
1108,5.535,2438.31382,18.703975,10.449702,0.956304
1109,5.54,2433.85014,18.714496,10.45448,0.954853
1110,5.545,2429.61537,18.724754,10.45925,0.953436
1111,5.55,2426.29622,18.734996,10.464014,0.95202
1112,5.555,2423.77825,18.745471,10.46877,0.950568
1113,5.56,2422.63372,18.756094,10.47352,0.949093
1114,5.565,2423.6638,18.767028,10.478261,0.947571
1115,5.57,2425.83841,18.778356,10.482995,0.945989
1116,5.575,2428.58529,18.790183,10.487721,0.944332
1117,5.58,2430.64545,18.802452,10.492438,0.942609
1118,5.585,2432.13334,18.814998,10.497147,0.940842
1119,5.59,2431.21772,18.827304,10.501847,0.939107
1120,5.595,2427.66966,18.839208,10.506538,0.937427
1121,5.6,2423.20598,18.85082,10.511221,0.935786
1122,5.605,2418.28449,18.861899,10.515896,0.93422
1123,5.61,2413.24854,18.872582,10.520564,0.932709
1124,5.615,2408.2126,18.883059,10.525223,0.931226
1125,5.62,2403.40556,18.893466,10.529876,0.929751
1126,5.625,2400.08641,18.903776,10.534521,0.928287
1127,5.63,2398.36961,18.913962,10.539159,0.92684
1128,5.635,2397.9118,18.924319,10.543789,0.925364
1129,5.64,2399.05633,18.935034,10.548412,0.923834
1130,5.645,2401.68876,18.946184,10.553027,0.922237
1131,5.65,2405.23681,18.957794,10.557634,0.920568
1132,5.655,2407.98369,18.969728,10.562233,0.918849
1133,5.66,2408.2126,18.981798,10.566823,0.917106
1134,5.665,2407.06806,18.993899,10.571404,0.915355
1135,5.67,2404.779,19.005818,10.575976,0.913627
1136,5.675,2402.37548,19.017162,10.58054,0.911982
1137,5.68,2399.51414,19.028169,10.585096,0.910385
1138,5.685,2395.50828,19.039235,10.589644,0.908776
1139,5.69,2392.41804,19.050125,10.594184,0.90719
1140,5.695,2390.12897,19.060577,10.598716,0.905668
1141,5.7,2388.52662,19.070829,10.603241,0.904173
1142,5.705,2388.52662,19.081142,10.607758,0.902666
1143,5.71,2390.70124,19.091489,10.612268,0.901151
1144,5.715,2394.4782,19.102079,10.616769,0.899597
1145,5.72,2399.28524,19.113015,10.621263,0.897988
1146,5.725,2403.52001,19.124319,10.625749,0.896319
1147,5.73,2407.06806,19.136041,10.630226,0.894584
1148,5.735,2408.67041,19.147819,10.634695,0.892837
1149,5.74,2408.78486,19.15947,10.639155,0.891106
1150,5.745,2407.86924,19.170996,10.643606,0.88939
1151,5.75,2406.15244,19.182397,10.648049,0.88769
1152,5.755,2403.86337,19.1937,10.652483,0.886002
1153,5.76,2401.00204,19.204726,10.656909,0.884354
1154,5.765,2398.02625,19.215501,10.661327,0.882741
1155,5.77,2395.16492,19.226002,10.665736,0.881167
1156,5.775,2393.79148,19.236129,10.670138,0.879648
1157,5.78,2393.90593,19.24606,10.674533,0.878157
1158,5.785,2395.62273,19.255924,10.67892,0.876674
1159,5.79,2399.05633,19.265973,10.6833,0.875159
1160,5.795,2402.48993,19.276535,10.687671,0.873562
1161,5.8,2406.7247,19.287431,10.692035,0.871909
1162,5.805,2408.78486,19.298407,10.696391,0.870241
1163,5.81,2410.38721,19.309387,10.700738,0.868569
1164,5.815,2410.27276,19.32032,10.705076,0.8669
1165,5.82,2409.24268,19.331133,10.709407,0.865248
1166,5.825,2406.83916,19.34185,10.713729,0.863607
1167,5.83,2403.63446,19.352522,10.718043,0.86197
1168,5.835,2400.54422,19.363024,10.722348,0.860357
1169,5.84,2397.22508,19.373135,10.726646,0.858803
1170,5.845,2395.05046,19.382756,10.730937,0.857324
1171,5.85,2392.7614,19.392163,10.73522,0.855876
1172,5.855,2392.41804,19.401579,10.739495,0.854424
1173,5.86,2394.13484,19.411078,10.743764,0.852957
1174,5.865,2396.4239,19.420732,10.748025,0.851462
1175,5.87,2398.59852,19.43059,10.752278,0.849931
1176,5.875,2400.31532,19.440774,10.756524,0.848346
1177,5.88,2401.45985,19.451232,10.760762,0.846713
1178,5.885,2402.60438,19.461769,10.764991,0.845064
1179,5.89,2402.48993,19.47226,10.769212,0.84342
1180,5.895,2401.45985,19.482706,10.773425,0.841779
1181,5.9,2399.17078,19.493205,10.77763,0.840126
1182,5.905,2395.73718,19.503611,10.781827,0.838486
1183,5.91,2392.18913,19.513561,10.786015,0.836916
1184,5.915,2388.64108,19.523058,10.790196,0.835417
1185,5.92,2385.32193,19.532273,10.794369,0.833961
1186,5.925,2383.14732,19.541327,10.798536,0.832529
1187,5.93,2383.26177,19.55039,10.802695,0.831093
1188,5.935,2383.37622,19.55958,10.806847,0.829634
1189,5.94,2383.49068,19.56909,10.810991,0.828119
1190,5.945,2384.06294,19.578917,10.815128,0.826549
1191,5.95,2385.55084,19.58882,10.819256,0.824964
1192,5.955,2386.35201,19.598847,10.823377,0.823354
1193,5.96,2386.35201,19.60914,10.82749,0.821698
1194,5.965,2385.55084,19.619483,10.831594,0.82003
1195,5.97,2384.29185,19.629828,10.83569,0.818357
1196,5.975,2382.11724,19.640153,10.839778,0.816685
1197,5.98,2378.68364,19.650221,10.843857,0.815052
1198,5.985,2374.44886,19.659916,10.847928,0.813478
1199,5.99,2370.55745,19.669241,10.851992,0.811964
1200,5.995,2367.12385,19.678337,10.856048,0.810485
1201,6,2364.72033,19.68737,10.860097,0.809013
1202,6.005,2363.00353,19.696433,10.864138,0.807534
1203,6.01,2362.31681,19.705713,10.868172,0.806015
1204,6.015,2362.88908,19.715254,10.872198,0.804449
1205,6.02,2363.5758,19.724962,10.876217,0.802852
1206,6.025,2364.83478,19.734789,10.880227,0.801231
1207,6.03,2366.20822,19.744713,10.884229,0.79959
1208,6.035,2367.46721,19.754731,10.888223,0.79793
1209,6.04,2368.61174,19.764843,10.892208,0.79625
1210,6.045,2368.49729,19.77498,10.896185,0.794562
1211,6.05,2366.55158,19.78505,10.900154,0.792881
1212,6.055,2364.03361,19.794825,10.904114,0.791249
1213,6.06,2361.859,19.804259,10.908066,0.789671
1214,6.065,2359.79884,19.813379,10.912011,0.788144
1215,6.07,2358.76876,19.822231,10.915948,0.786661
1216,6.075,2358.53985,19.830953,10.919878,0.785198
1217,6.08,2358.76876,19.839658,10.9238,0.783734
1218,6.085,2358.88321,19.848596,10.927715,0.782227
1219,6.09,2359.79884,19.857742,10.931622,0.780681
1220,6.095,2361.51564,19.866871,10.935522,0.779135
1221,6.1,2364.26252,19.875869,10.939413,0.777608
1222,6.105,2366.89494,19.884983,10.943298,0.776058
1223,6.11,2368.9551,19.894438,10.947174,0.774445
1224,6.115,2369.98518,19.904074,10.951042,0.772797
1225,6.12,2370.32854,19.913622,10.954902,0.77116
1226,6.125,2369.98518,19.922995,10.958754,0.769551
1227,6.13,2368.03948,19.932082,10.962597,0.767989
1228,6.135,2366.20822,19.940951,10.966434,0.766462
1229,6.14,2364.37697,19.949714,10.970262,0.764951
1230,6.145,2363.5758,19.958349,10.974083,0.76346
1231,6.15,2362.77462,19.966924,10.977897,0.761977
1232,6.155,2361.97345,19.975416,10.981703,0.760506
1233,6.16,2362.31681,19.983935,10.985502,0.759026
1234,6.165,2363.34689,19.992547,10.989293,0.757527
1235,6.17,2364.83478,20.001229,10.993077,0.756013
1236,6.175,2367.35276,20.010025,10.996853,0.754474
1237,6.18,2369.98518,20.018999,11.000622,0.752901
1238,6.185,2371.93089,20.028128,11.004382,0.751295
1239,6.19,2372.73206,20.037302,11.008135,0.749678
1240,6.195,2372.27425,20.046413,11.011879,0.748069
1241,6.2,2370.90081,20.055419,11.015615,0.746476
1242,6.205,2369.29846,20.064297,11.019344,0.744902
1243,6.21,2366.66604,20.072943,11.023064,0.743367
1244,6.215,2364.03361,20.081313,11.026778,0.74188
1245,6.22,2362.20236,20.089644,11.030483,0.740397
1246,6.225,2359.91329,20.098002,11.034182,0.738906
1247,6.23,2359.11212,20.106258,11.037872,0.737431
1248,6.235,2358.19649,20.114476,11.041556,0.735959
1249,6.24,2358.6543,20.122656,11.045232,0.734492
1250,6.245,2360.48556,20.130884,11.048901,0.733013
1251,6.25,2361.97345,20.139285,11.052562,0.731498
1252,6.255,2363.46134,20.147901,11.056216,0.72994
1253,6.26,2364.83478,20.156751,11.059861,0.728335
1254,6.265,2364.72033,20.165791,11.063499,0.72669
1255,6.27,2363.46134,20.174874,11.067128,0.725033
1256,6.275,2361.28673,20.183853,11.070749,0.723393
1257,6.28,2358.31094,20.192645,11.074362,0.721784
1258,6.285,2355.79297,20.201271,11.077967,0.720202
1259,6.29,2353.5039,20.209795,11.081564,0.718636
1260,6.295,2350.98593,20.218218,11.085154,0.717086
1261,6.3,2348.81132,20.226499,11.088735,0.715559
1262,6.305,2346.75116,20.234617,11.092309,0.71406
1263,6.31,2346.17889,20.24276,11.095876,0.712554
1264,6.315,2345.94998,20.250988,11.099435,0.711027
1265,6.32,2346.75116,20.259383,11.102986,0.709465
1266,6.325,2348.1246,20.268005,11.106529,0.707856
1267,6.33,2349.72694,20.27677,11.110064,0.706215
1268,6.335,2350.64257,20.285556,11.113591,0.704566
1269,6.34,2350.29921,20.294322,11.11711,0.702918
1270,6.345,2349.26913,20.303047,11.120621,0.701273
1271,6.35,2348.58241,20.31169,11.124123,0.69964
1272,6.355,2348.01014,20.320314,11.127617,0.698007
1273,6.36,2346.6367,20.328817,11.131103,0.696394
1274,6.365,2344.23318,20.337099,11.134581,0.69482
1275,6.37,2342.17302,20.345203,11.138051,0.693278
1276,6.375,2340.45622,20.353228,11.141514,0.691748
1277,6.38,2338.85388,20.361116,11.144969,0.690241
1278,6.385,2338.51052,20.368967,11.148416,0.688738
1279,6.39,2338.73942,20.3769,11.151856,0.687215
1280,6.395,2339.99841,20.384973,11.155288,0.685661
1281,6.4,2341.2574,20.393187,11.158713,0.684076
1282,6.405,2342.40193,20.401441,11.162129,0.682478
1283,6.41,2343.43201,20.409813,11.165537,0.680853
1284,6.415,2344.00428,20.418127,11.168938,0.679236
1285,6.42,2343.54646,20.426264,11.17233,0.677651
1286,6.425,2343.31756,20.43442,11.175714,0.676057
1287,6.43,2342.51638,20.442636,11.17909,0.674448
1288,6.435,2340.79958,20.450754,11.182459,0.672855
1289,6.44,2339.08278,20.458659,11.185819,0.6713
1290,6.445,2337.13708,20.466411,11.189172,0.669774
1291,6.45,2335.53473,20.474048,11.192517,0.668267
1292,6.455,2334.27574,20.481552,11.195854,0.666784
1293,6.46,2333.70348,20.488944,11.199185,0.66532
1294,6.465,2334.3902,20.496376,11.202508,0.663845
1295,6.47,2335.87809,20.503984,11.205823,0.66233
1296,6.475,2337.25153,20.51165,11.209131,0.6608
1297,6.48,2338.73942,20.519471,11.212431,0.659234
1298,6.485,2339.65505,20.527311,11.215723,0.65766
1299,6.49,2340.22732,20.535056,11.219008,0.656102
1300,6.495,2340.45622,20.542953,11.222284,0.654509
1301,6.5,2339.65505,20.550831,11.225553,0.652915
1302,6.505,2338.16716,20.558596,11.228813,0.651342
1303,6.51,2336.22145,20.56636,11.232066,0.649764
1304,6.515,2333.93238,20.574031,11.235311,0.648202
1305,6.52,2331.64332,20.581478,11.238548,0.646683
1306,6.525,2329.4687,20.588721,11.241778,0.645204
1307,6.53,2327.63745,20.59578,11.245,0.64376
1308,6.535,2327.29409,20.60286,11.248215,0.642309
1309,6.54,2327.63745,20.610128,11.251423,0.640814
1310,6.545,2328.20972,20.617472,11.254624,0.639299
1311,6.55,2329.2398,20.624853,11.257816,0.637772
1312,6.555,2330.04097,20.632253,11.261001,0.636238
1313,6.56,2330.49878,20.639673,11.264179,0.634696
1314,6.565,2330.15542,20.647111,11.267348,0.633145
1315,6.57,2329.69761,20.654512,11.27051,0.631599
1316,6.575,2327.7519,20.66195,11.273664,0.630041
1317,6.58,2325.00502,20.669406,11.27681,0.628475
1318,6.585,2321.91478,20.676771,11.279949,0.626925
1319,6.59,2318.71009,20.684009,11.28308,0.625399
1320,6.595,2315.27649,20.691104,11.286203,0.6239
1321,6.6,2312.75852,20.698127,11.289319,0.622413
1322,6.605,2310.92726,20.705116,11.292427,0.620929
1323,6.61,2309.21046,20.712088,11.295528,0.619446
1324,6.615,2307.83702,20.719044,11.298622,0.617963
1325,6.62,2307.1503,20.726036,11.301708,0.616468
1326,6.625,2306.57804,20.733064,11.304786,0.614961
1327,6.63,2305.77686,20.740023,11.307857,0.613466
1328,6.635,2305.4335,20.746964,11.310921,0.611971
1329,6.64,2303.83116,20.754011,11.313977,0.610449
1330,6.645,2302.57217,20.761218,11.317025,0.608887
1331,6.65,2300.39756,20.768475,11.320066,0.607309
1332,6.655,2297.42177,20.775662,11.323098,0.605743
1333,6.66,2294.21708,20.782743,11.326123,0.604197
1334,6.665,2290.89793,20.789753,11.32914,0.602662
1335,6.67,2288.49441,20.796607,11.33215,0.60116
1336,6.675,2286.3198,20.803391,11.335152,0.599669
1337,6.68,2284.14518,20.810211,11.338147,0.598166
1338,6.685,2282.31393,20.816944,11.341134,0.596679
1339,6.69,2281.05494,20.823661,11.344113,0.595191
1340,6.695,2279.79596,20.830378,11.347086,0.5937
1341,6.7,2279.10924,20.837061,11.35005,0.592213
1342,6.705,2278.19361,20.843762,11.353008,0.590718
1343,6.71,2277.16353,20.850513,11.355958,0.589207
1344,6.715,2276.13345,20.857366,11.3589,0.587669
1345,6.72,2274.5311,20.864303,11.361834,0.586107
1346,6.725,2272.47094,20.871306,11.364761,0.584526
1347,6.73,2270.41078,20.878324,11.367679,0.582936
1348,6.735,2267.54945,20.885188,11.37059,0.581378
1349,6.74,2264.91702,20.891883,11.373493,0.579855
1350,6.745,2262.17014,20.898444,11.376389,0.57836
1351,6.75,2258.851,20.904838,11.379277,0.576901
1352,6.755,2256.56193,20.911115,11.382158,0.575465
1353,6.76,2254.50177,20.917394,11.385032,0.574025
1354,6.765,2252.55606,20.923739,11.387898,0.572565
1355,6.77,2251.29708,20.930184,11.390757,0.571078
1356,6.775,2250.4959,20.936678,11.393609,0.569575
1357,6.78,2250.38145,20.943155,11.396453,0.568073
1358,6.785,2250.38145,20.949745,11.399289,0.566538
1359,6.79,2249.92364,20.956514,11.402118,0.564957
1360,6.795,2248.89356,20.963329,11.404939,0.563359
1361,6.8,2246.8334,20.970157,11.407752,0.561754
1362,6.805,2244.54433,20.976901,11.410557,0.560164
1363,6.81,2242.48417,20.983432,11.413354,0.558622
1364,6.815,2240.42401,20.989817,11.416143,0.557111
1365,6.82,2238.59276,20.996136,11.418925,0.555612
1366,6.825,2237.10486,21.002358,11.421699,0.554133
1367,6.83,2235.0447,21.008435,11.424466,0.552685
1368,6.835,2233.55681,21.014465,11.427226,0.551246
1369,6.84,2232.64118,21.020447,11.429979,0.549814
1370,6.845,2231.95446,21.026366,11.432724,0.548393
1371,6.85,2232.18337,21.032349,11.435462,0.546953
1372,6.855,2231.95446,21.038489,11.438194,0.54547
1373,6.86,2232.18337,21.044723,11.440917,0.54396
1374,6.865,2231.95446,21.050924,11.443633,0.542453
1375,6.87,2231.3822,21.057092,11.446342,0.54095
1376,6.875,2230.92438,21.063227,11.449043,0.539451
1377,6.88,2229.6654,21.069283,11.451736,0.537968
1378,6.885,2228.40641,21.075261,11.454422,0.5365
1379,6.89,2227.37633,21.081098,11.457101,0.535064
1380,6.895,2225.65953,21.086874,11.459773,0.53364
1381,6.9,2223.37046,21.09268,11.462438,0.532204
1382,6.905,2221.3103,21.098363,11.465095,0.530796
1383,6.91,2219.93686,21.10394,11.467746,0.529411
1384,6.915,2219.25014,21.109562,11.470389,0.528011
1385,6.92,2218.56342,21.115246,11.473026,0.526591
1386,6.925,2218.67788,21.120946,11.475655,0.525163
1387,6.93,2217.99116,21.12669,11.478277,0.523719
1388,6.935,2217.41889,21.132523,11.480892,0.522247
1389,6.94,2217.07553,21.138401,11.4835,0.52076
1390,6.945,2215.931,21.144187,11.4861,0.519293
1391,6.95,2214.90092,21.149927,11.488693,0.517833
1392,6.955,2213.29857,21.155621,11.491278,0.516382
1393,6.96,2211.12396,21.161165,11.493857,0.514965
1394,6.965,2209.52161,21.166604,11.496428,0.513573
1395,6.97,2207.46145,21.171999,11.498992,0.512188
1396,6.975,2205.74465,21.177395,11.50155,0.510799
1397,6.98,2203.57004,21.182776,11.5041,0.509411
1398,6.985,2201.62433,21.188171,11.506644,0.508014
1399,6.99,2200.7087,21.193508,11.509181,0.50663
1400,6.995,2199.90753,21.198786,11.51171,0.505257
1401,7,2199.90753,21.204094,11.514233,0.503872
1402,7.005,2200.02198,21.209445,11.516749,0.502472
1403,7.01,2200.25089,21.214868,11.519258,0.501047
1404,7.015,2199.90753,21.220334,11.521759,0.499608
1405,7.02,2198.9919,21.225827,11.524254,0.498156
1406,7.025,2197.50401,21.231289,11.526741,0.496708
1407,7.03,2196.35948,21.236736,11.529221,0.49526
1408,7.035,2194.75713,21.242139,11.531694,0.493821
1409,7.04,2192.35361,21.247511,11.534159,0.492385
1410,7.045,2189.83564,21.252896,11.536617,0.490941
1411,7.05,2186.9743,21.258138,11.539069,0.489532
1412,7.055,2184.45633,21.263252,11.541513,0.488156
1413,7.06,2182.51062,21.26838,11.54395,0.486771
1414,7.065,2181.595,21.27355,11.54638,0.48537
1415,7.07,2180.79382,21.27876,11.548804,0.483954
1416,7.075,2179.8782,21.284011,11.55122,0.482522
1417,7.08,2179.30593,21.28926,11.553629,0.481086
1418,7.085,2179.30593,21.294521,11.556031,0.479643
1419,7.09,2178.73366,21.29985,11.558425,0.478175
1420,7.095,2178.1614,21.305176,11.560813,0.476704
1421,7.1,2177.36022,21.310526,11.563192,0.475221
1422,7.105,2175.75788,21.315874,11.565565,0.473733
1423,7.11,2173.69772,21.321192,11.56793,0.47225
1424,7.115,2172.20982,21.326492,11.570287,0.470767
1425,7.12,2170.37857,21.331681,11.572637,0.469311
1426,7.125,2168.89068,21.336868,11.57498,0.467852
1427,7.13,2167.40278,21.341998,11.577316,0.466404
1428,7.135,2165.91489,21.346978,11.579644,0.464996
1429,7.14,2165.11372,21.351969,11.581966,0.46358
1430,7.145,2165.68598,21.356985,11.58428,0.462152
1431,7.15,2165.45708,21.361972,11.586587,0.460727
1432,7.155,2165.45708,21.366958,11.588888,0.459299
1433,7.16,2165.68598,21.371994,11.59118,0.457852
1434,7.165,2165.91489,21.377106,11.593466,0.456376
1435,7.17,2165.57153,21.382241,11.595744,0.454889
1436,7.175,2165.34262,21.387347,11.598015,0.453406
1437,7.18,2164.77036,21.392397,11.600278,0.451935
1438,7.185,2163.51137,21.397391,11.602534,0.450475
1439,7.19,2161.90902,21.402356,11.604783,0.449019
1440,7.195,2160.07777,21.40724,11.607024,0.447584
1441,7.2,2159.2766,21.412044,11.609259,0.446167
1442,7.205,2157.67425,21.416769,11.611486,0.444771
1443,7.21,2156.87308,21.421377,11.613707,0.443406
1444,7.215,2156.52972,21.426021,11.61592,0.442025
1445,7.22,2157.10198,21.430752,11.618127,0.440613
1446,7.225,2157.33089,21.435532,11.620326,0.439181
1447,7.23,2157.21644,21.440347,11.622519,0.437733
1448,7.235,2157.21644,21.445146,11.624704,0.436285
1449,7.24,2156.87308,21.449967,11.626881,0.434826
1450,7.245,2157.21644,21.454785,11.629052,0.433362
1451,7.25,2157.10198,21.459598,11.631215,0.431895
1452,7.255,2156.75862,21.464383,11.633371,0.430431
1453,7.26,2155.72854,21.469102,11.635519,0.428984
1454,7.265,2154.3551,21.473768,11.637661,0.427548
1455,7.27,2152.75276,21.478357,11.639795,0.426131
1456,7.275,2151.37932,21.482894,11.641922,0.424727
1457,7.28,2150.34924,21.48744,11.644042,0.423315
1458,7.285,2148.9758,21.491959,11.646155,0.421906
1459,7.29,2148.28908,21.496426,11.648261,0.42051
1460,7.295,2147.37345,21.500927,11.65036,0.419098
1461,7.3,2146.45782,21.505413,11.652452,0.417685
1462,7.305,2146.91564,21.509908,11.654537,0.416265
1463,7.31,2147.259,21.514435,11.656615,0.414829
1464,7.315,2146.91564,21.518971,11.658685,0.413385
1465,7.32,2146.34337,21.523514,11.660749,0.411934
1466,7.325,2144.85548,21.528007,11.662805,0.410494
1467,7.33,2143.25313,21.532448,11.664854,0.409066
1468,7.335,2141.30742,21.536873,11.666895,0.407638
1469,7.34,2139.01836,21.541259,11.66893,0.406218
1470,7.345,2136.61484,21.545549,11.670958,0.404825
1471,7.35,2134.44022,21.549765,11.672978,0.403452
1472,7.355,2131.92225,21.553921,11.674992,0.402095
1473,7.36,2130.091,21.558062,11.676999,0.400738
1474,7.365,2128.25974,21.562282,11.678999,0.399349
1475,7.37,2126.31404,21.566498,11.680993,0.397957
1476,7.375,2124.82614,21.570689,11.682979,0.396568
1477,7.38,2122.65153,21.574887,11.684958,0.395171
1478,7.385,2121.507,21.579026,11.686931,0.393791
1479,7.39,2120.47692,21.583172,11.688896,0.392402
1480,7.395,2119.10348,21.587417,11.690855,0.390974
1481,7.4,2117.27222,21.591669,11.692806,0.389538
1482,7.405,2115.32652,21.595883,11.69475,0.38811
1483,7.41,2113.38081,21.600048,11.696687,0.386694
1484,7.415,2110.51948,21.604153,11.698617,0.385293
1485,7.42,2107.7726,21.608232,11.70054,0.383897
1486,7.425,2105.25462,21.612307,11.702456,0.382496
1487,7.43,2102.50774,21.616367,11.704365,0.381096
1488,7.435,2100.33313,21.620358,11.706267,0.379715
1489,7.44,2097.81516,21.624312,11.708162,0.378342
1490,7.445,2095.29718,21.628241,11.710051,0.376973
1491,7.45,2093.92374,21.632178,11.711932,0.375596
1492,7.455,2092.5503,21.6361,11.713806,0.37422
1493,7.46,2091.74913,21.639986,11.715674,0.372851
1494,7.465,2091.86358,21.64388,11.717535,0.371474
1495,7.47,2089.68897,21.647823,11.719389,0.370073
1496,7.475,2087.74326,21.651783,11.721236,0.368661
1497,7.48,2085.6831,21.655675,11.723075,0.367268
1498,7.485,2083.85185,21.659531,11.724908,0.365884
1499,7.49,2081.56278,21.663373,11.726734,0.364499
1500,7.495,2079.04481,21.6672,11.728553,0.363114
1501,7.5,2076.8702,21.671002,11.730365,0.361733
1502,7.505,2074.81004,21.674758,11.732171,0.360364
1503,7.51,2073.4366,21.678459,11.733969,0.359011
1504,7.515,2071.7198,21.682115,11.735761,0.35767
1505,7.52,2070.11745,21.685746,11.737546,0.356332
1506,7.525,2068.85846,21.689395,11.739324,0.354983
1507,7.53,2068.05729,21.693071,11.741096,0.353618
1508,7.535,2066.45494,21.696732,11.74286,0.352253
1509,7.54,2065.31041,21.70039,11.744618,0.350884
1510,7.545,2064.28033,21.704064,11.746369,0.349503
1511,7.55,2062.33462,21.707723,11.748113,0.348123
1512,7.555,2060.84673,21.711398,11.74985,0.34673
1513,7.56,2058.78657,21.715088,11.75158,0.345326
1514,7.565,2056.61196,21.718713,11.753304,0.343941
1515,7.57,2053.86508,21.722284,11.75502,0.342572
1516,7.575,2051.23265,21.725782,11.756729,0.341227
1517,7.58,2048.48577,21.729217,11.758432,0.339901
1518,7.585,2046.65452,21.732609,11.760128,0.338587
1519,7.59,2044.93772,21.735949,11.761818,0.337289
1520,7.595,2043.33537,21.739296,11.763501,0.335983
1521,7.6,2042.19084,21.742649,11.765178,0.334669
1522,7.605,2041.16076,21.746008,11.766848,0.333348
1523,7.61,2040.58849,21.749392,11.768511,0.33201
1524,7.615,2039.21505,21.752811,11.770168,0.330653
1525,7.62,2037.15489,21.756206,11.771818,0.3293
1526,7.625,2035.32364,21.759549,11.773461,0.327962
1527,7.63,2033.49238,21.762869,11.775098,0.326629
1528,7.635,2031.77558,21.766175,11.776727,0.325295
1529,7.64,2030.05878,21.769468,11.778351,0.323962
1530,7.645,2027.88417,21.772747,11.779967,0.322628
1531,7.65,2024.90838,21.775976,11.781577,0.321311
1532,7.655,2022.50486,21.779136,11.78318,0.320017
1533,7.66,2019.98689,21.782284,11.784777,0.318722
1534,7.665,2018.27009,21.785391,11.786367,0.31744
1535,7.67,2016.55329,21.788485,11.787951,0.316158
1536,7.675,2014.72204,21.791622,11.789529,0.314852
1537,7.68,2012.20406,21.794736,11.7911,0.31355
1538,7.685,2010.37281,21.797838,11.792664,0.312248
1539,7.69,2008.99937,21.800918,11.794222,0.31095
1540,7.695,2007.16812,21.803949,11.795774,0.309668
